Timestamp,vehicle_id,stamp.nanoseconds,pose.x,pose.y,pose.yaw,odometer_distance,imu_acceleration_forward,imu_acceleration_left,speed,battery_voltage,motor_current
1539705354167990000,0,1539705354160101554,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354193179000,0,1539705354180081392,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3600000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354208157000,0,1539705354200102229,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705354230200000,0,1539705354220084067,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705354250800000,0,1539705354240120904,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354271645000,0,1539705354260119742,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705354296794000,0,1539705354280119580,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354310465000,0,1539705354300117417,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705354332523000,0,1539705354320121255,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705354348572000,0,1539705354340087093,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354368395000,0,1539705354360083931,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0200000000,0.0000000000,7.8751575000,0.0000000000
1539705354388494999,0,1539705354380081768,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354410638999,0,1539705354400088606,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354428550999,0,1539705354420083443,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354449574999,0,1539705354440083281,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354468828999,0,1539705354460083119,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354488363999,0,1539705354480083956,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354511393999,0,1539705354500081794,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354527958999,0,1539705354520084632,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705354552925999,0,1539705354540104469,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0200000000,0.0000000000,7.8751575000,0.0000000000
1539705354567936999,0,1539705354560082307,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705354589581999,0,1539705354580083145,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705354608136999,0,1539705354600081982,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705354628703999,0,1539705354620083820,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354648037999,0,1539705354640082658,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705354667995999,0,1539705354660083495,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705354690241999,0,1539705354680081333,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
